TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Gos132	Gos	Fm-anke-06555	moški	-	slovenščina	-	-	-	-	1	8
Gos133	Gos	Bm-novi-06519	moški	-	slovenščina	-	-	-	-	99	1939
Gos133	Gos	Af-novi-06518	ženski	-	slovenščina	-	-	-	-	72	772
Gos133	Gos	Ef-inte-06556	ženski	-	slovenščina	-	-	-	-	1	43
Gos133	Gos	Hf-inte-06557	ženski	-	slovenščina	-	-	-	-	3	84
Gos133	Gos	Fm-nast-06558	moški	-	slovenščina	-	-	-	-	1	41
Gos133	Gos	Fm-inte-06523	moški	-	slovenščina	-	-	-	-	1	98
Gos134	Gos	Af-novi-06518	ženski	-	slovenščina	-	-	-	-	61	755
Gos134	Gos	Bm-novi-06519	moški	-	slovenščina	-	-	-	-	87	2173
Gos134	Gos	Hm-nast-06559	moški	-	slovenščina	-	-	-	-	4	10
Gos134	Gos	Hm-inte-06560	moški	-	slovenščina	-	-	-	-	2	82
Gos134	Gos	Hf-inte-06557	ženski	-	slovenščina	-	-	-	-	2	128
Gos135	Gos	Am-mode-05620	moški	-	slovenščina	-	-	-	-	326	6141
Gos135	Gos	Bm-mode-05621	moški	-	slovenščina	-	-	-	-	245	3528
Gos135	Gos	Cf-mode-05622	ženski	-	slovenščina	-	-	-	-	40	360
Gos135	Gos	all	-	-		-	-	-	-	0	0
Gos135	Gos	audience	-	-		-	-	-	-	0	0
Gos135	Gos	Dm-nast-05630	moški	-	slovenščina	-	-	-	-	3	133
Gos135	Gos	Em-nast-05631	moški	-	slovenščina	-	-	-	-	2	74
Gos135	Gos	Fm-anke-05632	moški	-	slovenščina	-	-	-	-	1	56
Gos135	Gos	Gf-anke-05633	ženski	-	slovenščina	-	-	-	-	1	11
Gos135	Gos	Hf-anke-05634	ženski	-	slovenščina	-	-	-	-	1	22
Gos135	Gos	Im-anke-05635	moški	-	slovenščina	-	-	-	-	1	11
Gos135	Gos	Jf-anke-05636	ženski	-	slovenščina	-	-	-	-	1	12
Gos135	Gos	Kf-anke-05637	ženski	-	slovenščina	-	-	-	-	1	18
Gos135	Gos	Lm-nast-05625	moški	-	slovenščina	-	-	-	-	48	621
Gos135	Gos	Mm-nast-05626	moški	-	slovenščina	-	-	-	-	1	7
Gos135	Gos	Nm-posl-05638	moški	-	slovenščina	-	-	-	-	13	69
Gos135	Gos	Of-anke-05639	ženski	-	slovenščina	-	-	-	-	3	6
Gos135	Gos	Pm-anke-05640	moški	-	slovenščina	-	-	-	-	2	6
Gos135	Gos	Qm-anke-05641	moški	-	slovenščina	-	-	-	-	3	3
Gos135	Gos	Rf-anke-05642	ženski	-	slovenščina	-	-	-	-	6	15
Gos135	Gos	Sm-anke-05643	moški	-	slovenščina	-	-	-	-	3	7
Gos135	Gos	Tm-anke-05644	moški	-	slovenščina	-	-	-	-	4	7
Gos135	Gos	Uf-posl-05645	ženski	-	slovenščina	-	-	-	-	13	105
Gos136	Gos	Am-mode-05620	moški	-	slovenščina	-	-	-	-	372	6153
Gos136	Gos	Bf-mode-05622	ženski	-	slovenščina	-	-	-	-	77	675
Gos136	Gos	audience	-	-		-	-	-	-	0	0
Gos136	Gos	Cm-mode-05621	moški	-	slovenščina	-	-	-	-	217	2997
Gos136	Gos	Dm-posl-05645	moški	-	slovenščina	-	-	-	-	19	66
Gos136	Gos	all	-	-		-	-	-	-	0	0
Gos136	Gos	Ef-posl-05646	ženski	-	slovenščina	-	-	-	-	12	98
Gos136	Gos	Fm-inte-05647	moški	-	slovenščina	-	-	-	-	3	105
Gos136	Gos	Gm-inte-05648	moški	-	slovenščina	-	-	-	-	1	36
Gos136	Gos	Hf-posl-05649	ženski	-	slovenščina	-	-	-	-	11	49
Gos136	Gos	Im-nast-05625	moški	-	slovenščina	-	-	-	-	50	578
Gos136	Gos	Jm-nast-05626	moški	-	slovenščina	-	-	-	-	2	9
Gos136	Gos	Kf-posl-05650	ženski	-	slovenščina	-	-	-	-	12	48
Gos136	Gos	Lm-posl-05651	moški	-	slovenščina	-	-	-	-	10	46
Gos136	Gos	Mf-posl-05652	ženski	-	slovenščina	-	-	-	-	14	60
Gos137	Gos	Am-mode-05620	moški	-	slovenščina	-	-	-	-	263	5717
Gos137	Gos	Bm-mode-05621	moški	-	slovenščina	-	-	-	-	156	2792
Gos137	Gos	Cf-mode-05622	ženski	-	slovenščina	-	-	-	-	42	327
Gos137	Gos	audience	-	-		-	-	-	-	0	0
Gos137	Gos	all	-	-		-	-	-	-	0	0
Gos137	Gos	Dm-nast-03508	moški	-	slovenščina	-	-	-	-	1	33
Gos137	Gos	Em-nast-05622	moški	-	slovenščina	-	-	-	-	2	88
Gos137	Gos	Fm-nast-05623	moški	-	slovenščina	-	-	-	-	2	80
Gos137	Gos	Gm-nast-05624	moški	-	slovenščina	-	-	-	-	1	35
Gos137	Gos	Hm-nast-05625	moški	-	slovenščina	-	-	-	-	32	321
Gos137	Gos	Im-nast-05626	moški	-	slovenščina	-	-	-	-	2	14
Gos137	Gos	Jm-posl-05627	moški	-	slovenščina	-	-	-	-	16	71
Gos137	Gos	Kf-posl-05628	ženski	-	slovenščina	-	-	-	-	15	52
Gos137	Gos	Lf-posl-05629	ženski	-	slovenščina	-	-	-	-	12	24
Gos138	Gos	Sf-mode-04529	ženski	-	slovenščina	-	-	jugovzhodna Slovenija	-	59	861
Gos138	Gos	Dm-posl-04530	moški	-	slovenščina	-	-	jugovzhodna Slovenija	-	28	59
Gos138	Gos	Mm-posl-04531	moški	-	slovenščina	-	-	jugovzhodna Slovenija	-	29	51
Gos139	Gos	Am-novi-10501	moški	-	slovenščina	-	-	Madžarska	-	131	1927
Gos139	Gos	If-inte-10503	ženski	-	slovenščina	-	-	Madžarska	-	161	3797
Gos139	Gos	audience	-	-		-	-	-	-	0	0
Gos139	Gos	all	-	-		-	-	-	-	0	0
Gos140	Gos	Am-novi-10501	moški	-	slovenščina	-	-	Madžarska	-	56	361
Gos140	Gos	Bf-inte-10502	ženski	-	slovenščina	-	-	Madžarska	-	92	3326
Gos140	Gos	audience	-	-		-	-	-	-	0	0
Gos140	Gos	all	-	-		-	-	-	-	0	0
Gos141	Gos	Am-novi-02066	moški	-	slovenščina	-	-	-	-	270	3682
Gos141	Gos	Bf-novi-02067	ženski	-	slovenščina	-	-	-	-	4	28
Gos141	Gos	Cf-novi-02068	ženski	-	slovenščina	-	-	-	-	196	2013
Gos141	Gos	Df-posl-02069	ženski	-	slovenščina	-	-	-	-	13	64
Gos141	Gos	Em-novi-02070	moški	-	slovenščina	-	-	-	-	4	10
Gos141	Gos	Ff-novi-02071	ženski	-	slovenščina	-	-	-	-	3	15
Gos141	Gos	Gf-posl-02072	ženski	-	slovenščina	-	-	-	-	11	46
Gos141	Gos	Hm-posl-02073	moški	-	slovenščina	-	-	-	-	10	41
Gos141	Gos	If-posl-02074	ženski	-	slovenščina	-	-	-	-	18	196
Gos141	Gos	Jf-nast-02075	ženski	nad 60 let	slovenščina	-	-	-	-	10	12
Gos141	Gos	Kf-posl-02076	ženski	-	slovenščina	-	-	-	-	17	96
Gos141	Gos	Lf-novi-02077	ženski	-	slovenščina	-	-	-	-	1	3
Gos141	Gos	Mm-posl-02078	moški	-	slovenščina	-	-	-	-	8	27
Gos141	Gos	Nf-posl-02079	ženski	-	slovenščina	-	-	-	-	10	54
Gos141	Gos	Of-posl-02080	ženski	-	slovenščina	-	-	-	-	14	89
Gos141	Gos	Pf-posl-02081	ženski	-	slovenščina	-	-	-	-	8	56
Gos141	Gos	Qm-posl-02082	moški	-	slovenščina	-	-	-	-	12	63
Gos141	Gos	Rf-nast-02083	ženski	-	slovenščina	-	-	-	-	1	3
Gos141	Gos	Sm-nast-02084	moški	-	slovenščina	-	-	-	-	1	3
Gos141	Gos	Tf-gost-02085	ženski	-	slovenščina	-	-	-	-	8	116
Gos141	Gos	Uf-posl-02086	ženski	-	slovenščina	-	-	-	-	9	39
Gos142	Gos	Am-novi-02044	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	71	665
Gos142	Gos	Bf-gost-02045	ženski	-	slovenščina	-	-	-	-	74	3741
Gos143	Gos	Ym-inte-00000	moški	-		-	-	-	-	2	46
Gos143	Gos	Am-novi-02044	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	91	870
Gos143	Gos	Bm-inte-02099	moški	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	39	508
Gos143	Gos	Cm-inte-02100	moški	30 do 59 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska, tujina	-	109	2692
Gos143	Gos	all	-	-		-	-	-	-	0	0
Gos143	Gos	audience	-	-		-	-	-	-	0	0
Gos144	Gos	Dm-mode-01017	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	316	4049
Gos144	Gos	Ef-mode-01018	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	92	557
Gos144	Gos	all	-	-		-	-	-	-	0	0
Gos144	Gos	Nm-mode-01029	moški	-	slovenščina	-	-	-	-	8	41
Gos144	Gos	Pm-posl-01019	moški	-	slovenščina	-	-	-	-	15	26
Gos144	Gos	audience	-	-		-	-	-	-	0	0
Gos144	Gos	Bm-mode-01016	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	136	1056
Gos144	Gos	Nm-posl-01020	moški	-	slovenščina	-	-	-	-	10	63
Gos144	Gos	Lf-mode-01021	ženski	-	slovenščina	-	-	-	-	23	47
Gos144	Gos	Dm-gost-01022	moški	-	slovenščina	-	-	-	-	2	7
Gos144	Gos	Kf-posl-01023	ženski	-	slovenščina	-	-	-	-	9	71
Gos144	Gos	Jf-posl-01024	ženski	30 do 59 let	slovenščina	-	-	-	-	22	41
Gos144	Gos	Tf-mode-01025	ženski	-	slovenščina	-	-	-	-	3	27
Gos144	Gos	Im-posl-01026	moški	-	slovenščina	-	-	-	-	13	37
Gos144	Gos	Bm-mode-01027	moški	-	slovenščina	-	-	-	-	44	553
Gos144	Gos	Mm-posl-01028	moški	-	slovenščina	-	-	-	-	25	92
Gos145	Gos	Dm-mode-01017	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	375	4996
Gos145	Gos	Ef-mode-01018	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	72	607
Gos145	Gos	all	-	-		-	-	-	-	0	0
Gos145	Gos	audience	-	-		-	-	-	-	0	0
Gos145	Gos	Am-posl-01030	moški	-	slovenščina	-	-	-	-	19	37
Gos145	Gos	Nm-mode-01029	moški	-	slovenščina	-	-	-	-	9	39
Gos145	Gos	Mf-posl-01031	ženski	-	slovenščina	-	-	-	-	19	126
Gos145	Gos	Mm-posl-01032	moški	-	slovenščina	-	-	-	-	25	74
Gos145	Gos	Jm-posl-01031	moški	-	slovenščina	-	-	-	-	11	82
Gos145	Gos	Tf-mode-01025	ženski	-	slovenščina	-	-	-	-	8	42
Gos145	Gos	Bm-mode-01016	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	120	1164
Gos145	Gos	Dm-gost-01022	moški	-	slovenščina	-	-	-	-	3	9
Gos145	Gos	Pf-novi-01034	ženski	-	slovenščina	-	-	-	-	6	118
Gos145	Gos	Jm-inte-01035	moški	-	slovenščina	-	-	-	-	4	125
Gos145	Gos	Nf-posl-01036	ženski	-	slovenščina	-	-	-	-	26	67
Gos145	Gos	Bf-posl-01037	ženski	-	slovenščina	-	-	-	-	24	53
Gos145	Gos	Sm-posl-01038	moški	-	slovenščina	-	-	-	-	18	46
Gos145	Gos	Am-posl-01039	moški	-	slovenščina	-	-	-	-	18	24
Gos145	Gos	Bm-mode-01027	moški	-	slovenščina	-	-	-	-	57	652
Gos145	Gos	Lf-mode-01021	ženski	-	slovenščina	-	-	-	-	15	89
Gos145	Gos	If-posl-01040	ženski	-	slovenščina	-	-	-	-	16	38
Gos145	Gos	Jm-posl-01041	moški	-	slovenščina	-	-	-	-	16	23
Gos146	Gos	Dm-mode-01017	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	260	3724
Gos146	Gos	Ef-mode-01018	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	94	458
Gos146	Gos	audience	-	-		-	-	-	-	0	0
Gos146	Gos	Nm-mode-01029	moški	-	slovenščina	-	-	-	-	11	50
Gos146	Gos	all	-	-		-	-	-	-	0	0
Gos146	Gos	Bm-posl-01042	moški	-	slovenščina	-	-	-	-	17	120
Gos146	Gos	Bm-mode-01016	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	94	744
Gos146	Gos	Sm-posl-01043	moški	-	slovenščina	-	-	-	-	10	88
Gos146	Gos	Tf-mode-01025	ženski	-	slovenščina	-	-	-	-	8	21
Gos146	Gos	Dm-gost-01022	moški	-	slovenščina	-	-	-	-	3	6
Gos146	Gos	Tm-gost-01044	ženski	-	slovenščina	-	-	-	-	5	284
Gos146	Gos	Nf-mode-01045	ženski	-	slovenščina	-	-	-	-	1	4
Gos146	Gos	Rm-posl-01046	moški	18 do 34 let	slovenščina	-	-	-	-	13	50
Gos146	Gos	Vm-posl-01047	moški	-	slovenščina	-	-	-	-	14	21
Gos146	Gos	Lf-mode-01021	ženski	-	slovenščina	-	-	-	-	18	159
Gos146	Gos	Bm-mode-01027	moški	-	slovenščina	-	-	-	-	43	516
Gos146	Gos	Mm-posl-01048	moški	-	slovenščina	-	-	-	-	23	71
Gos147	Gos	Am-mode-02120	moški	30 do 59 let	slovenščina	-	-	-	-	83	2060
Gos147	Gos	Bf-mode-02121	ženski	-	slovenščina	-	-	-	-	63	1026
Gos147	Gos	Dm-posl-02123	moški	-	slovenščina	-	-	-	-	2	30
Gos147	Gos	Cm-posl-02122	moški	-	slovenščina	-	-	-	-	1	17
Gos147	Gos	audience	-	-		-	-	-	-	0	0
Gos147	Gos	Em-anke-02124	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	13
Gos147	Gos	Kf-anke-02130	ženski	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	16
Gos147	Gos	Fm-anke-02125	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	13
Gos147	Gos	Gm-anke-02126	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	22
Gos147	Gos	Lf-anke-02131	ženski	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	12
Gos147	Gos	Hm-anke-02127	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	15
Gos147	Gos	Im-anke-02128	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	14
Gos147	Gos	Jm-anke-02129	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	1	12
Gos147	Gos	all	-	-		-	-	-	-	0	0
Gos148	Gos	Pf-novi-01004	ženski	-	slovenščina	-	-	-	-	15	493
Gos148	Gos	Pm-inte-01005	moški	-	slovenščina	-	-	koroška	-	14	1429
Gos149	Gos	Jm-novi-01006	moški	-	slovenščina	-	-	koroška	-	11	286
Gos149	Gos	Mf-inte-01007	moški	18 do 34 let	slovenščina	-	-	koroška	-	12	662
Gos150	Gos	Gm-novi-01008	moški	-	slovenščina	-	-	koroška	-	83	801
Gos150	Gos	Jm-inte-01009	moški	-	slovenščina	-	-	koroška	-	80	528
Gos151	Gos	Xm-novi-01001	moški	-	slovenščina	-	-	-	-	6	126
Gos151	Gos	Bm-inte-01002	moški	-	slovenščina	-	-	-	-	2	123
Gos151	Gos	Sm-inte-01003	moški	-	slovenščina	-	-	-	-	4	240
Gos152	Gos	Af-mode-01010	ženski	-	slovenščina	-	-	-	-	84	956
Gos152	Gos	Df-posl-01011	ženski	-	slovenščina	-	-	-	-	10	34
Gos152	Gos	Dm-posl-01012	moški	-	slovenščina	-	-	-	-	14	17
Gos152	Gos	Tf-mode-01013	ženski	-	slovenščina	-	-	-	-	88	1188
Gos152	Gos	Zf-mode-01014	ženski	-	slovenščina	-	-	-	-	29	654
Gos153	Gos	Zf-mode-01014	ženski	-	slovenščina	-	-	-	-	46	472
Gos153	Gos	Tf-mode-01013	ženski	-	slovenščina	-	-	-	-	101	1009
Gos153	Gos	Af-mode-01010	ženski	-	slovenščina	-	-	-	-	97	1409
Gos153	Gos	all	-	-		-	-	-	-	0	0
Gos153	Gos	Yf-mode-00000	ženski	-		-	-	-	-	5	5
Gos153	Gos	audience	-	-		-	-	-	-	0	0
Gos153	Gos	Im-novi-01015	ženski	-	slovenščina	-	-	-	-	2	835
Gos154	Gos	Hf-mode-07518	ženski	-	slovenščina	-	-	-	-	90	2451
Gos154	Gos	Nm-anke-07503	moški	-	slovenščina	-	-	-	-	1	8
Gos154	Gos	Of-anke-07504	ženski	-	slovenščina	-	-	-	-	1	50
Gos154	Gos	Qm-anke-07505	moški	-	slovenščina	-	-	-	-	1	14
Gos154	Gos	Sm-anke-07506	moški	-	slovenščina	-	-	-	-	1	13
Gos154	Gos	Vm-anke-07507	moški	-	slovenščina	-	-	-	-	1	46
Gos154	Gos	Pf-anke-07508	ženski	-	slovenščina	-	-	-	-	1	29
Gos154	Gos	Gf-anke-07509	ženski	-	slovenščina	-	-	-	-	1	49
Gos154	Gos	audience	-	-		-	-	-	-	0	0
Gos154	Gos	Mm-inte-07510	moški	-	slovenščina	-	-	-	-	36	602
Gos154	Gos	Jf-gost-07511	ženski	-	slovenščina	-	-	-	-	1	61
Gos154	Gos	Hf-gost-07512	ženski	-	slovenščina	-	-	-	-	2	137
Gos154	Gos	Pf-gost-07513	ženski	-	slovenščina	-	-	-	-	2	58
Gos154	Gos	Df-gost-07514	ženski	-	slovenščina	-	-	-	-	4	92
Gos154	Gos	Ef-posl-07515	ženski	-	slovenščina	-	-	-	-	10	59
Gos154	Gos	all	-	-		-	-	-	-	0	0
Gos154	Gos	Af-posl-07516	ženski	-	slovenščina	-	-	-	-	2	12
Gos154	Gos	Bf-posl-07517	ženski	-	slovenščina	-	-	-	-	6	16
Gos155	Gos	Pm-mode-10504	moški	-	slovenščina	-	-	-	-	433	6074
Gos155	Gos	Dm-mode-10505	moški	-	slovenščina	-	-	-	-	64	268
Gos155	Gos	Bm-posl-10506	moški	-	slovenščina	-	-	-	-	18	51
Gos155	Gos	Ff-posl-10507	ženski	-	slovenščina	-	-	-	-	13	61
Gos155	Gos	audience	-	-		-	-	-	-	0	0
Gos155	Gos	Sm-posl-10508	moški	-	slovenščina	-	-	-	-	32	196
Gos155	Gos	Zm-posl-10509	moški	-	slovenščina	-	-	-	-	23	113
Gos155	Gos	all	-	-		-	-	-	-	0	0
Gos155	Gos	Mf-posl-10510	ženski	-	slovenščina	-	-	-	-	6	32
Gos155	Gos	Af-posl-10511	ženski	-	slovenščina	-	-	-	-	15	70
Gos155	Gos	Tf-posl-10512	ženski	-	slovenščina	-	-	-	-	21	112
Gos155	Gos	Gm-posl-10513	moški	-	slovenščina	-	-	-	-	17	187
Gos155	Gos	Om-posl-10514	moški	-	slovenščina	-	-	-	-	18	54
Gos155	Gos	Nm-posl-10515	moški	-	slovenščina	-	-	-	-	40	332
Gos155	Gos	Rm-posl-10516	moški	-	slovenščina	-	-	-	-	23	154
Gos155	Gos	Im-posl-10517	moški	-	slovenščina	-	-	-	-	17	67
Gos155	Gos	Lm-posl-10518	moški	-	slovenščina	-	-	-	-	12	35
Gos155	Gos	Jm-posl-10519	moški	-	slovenščina	-	-	-	-	1	3
Gos155	Gos	Cf-posl-10520	ženski	-	slovenščina	-	-	-	-	21	114
Gos155	Gos	Em-posl-10521	moški	-	slovenščina	-	-	-	-	38	207
Gos155	Gos	Km-posl-10522	moški	-	slovenščina	-	-	-	-	25	145
Gos156	Gos	Rm-mode-08503	moški	30 do 59 let	slovenščina	-	-	podravska	-	239	2295
Gos156	Gos	Jm-gost-08504	moški	30 do 59 let	slovenščina	-	-	savinjska	-	211	2401
Gos156	Gos	all	-	-		-	-	-	-	0	0
Gos156	Gos	audience	-	-		-	-	-	-	0	0
Gos157	Gos	Am-novi-02048	moški	-	slovenščina	-	-	-	-	485	4305
Gos157	Gos	Bm-novi-02049	moški	-	slovenščina	-	-	-	-	317	1685
Gos157	Gos	Cf-gost-00510	ženski	-	slovenščina	-	-	-	-	342	2329
Gos157	Gos	audience	-	-		-	-	-	-	0	0
Gos157	Gos	all	-	-		-	-	-	-	0	0
Gos157	Gos	Em-nast-02050	moški	-	slovenščina	-	-	-	-	4	11
Gos157	Gos	Fm-nast-02051	moški	-	slovenščina	-	-	-	-	3	16
Gos157	Gos	Gm-nast-02052	moški	-	slovenščina	-	-	-	-	3	13
Gos157	Gos	Df-gost-02045	ženski	-	slovenščina	-	-	-	-	54	482
Gos158	Gos	Em-mode-02048	moški	18 do 34 let	slovenščina	-	-	-	-	536	3659
Gos158	Gos	Cm-mode-02049	moški	18 do 34 let	slovenščina	-	fakulteta ali več	-	-	318	1400
Gos158	Gos	audience	-	-		-	-	-	-	0	0
Gos158	Gos	Af-gost-09027	ženski	-	slovenščina	-	-	-	-	357	2100
Gos158	Gos	all	-	-		-	-	-	-	0	0
Gos158	Gos	Ff-gost-01104	ženski	do 10 let	slovenščina	-	OŠ ali manj	-	-	23	30
Gos158	Gos	Hm-gost-01106	moški	do 10 let	slovenščina	-	OŠ ali manj	-	-	20	18
Gos158	Gos	Bm-nast-01102	moški	-	slovenščina	-	-	-	-	3	6
Gos158	Gos	Dm-gost-01103	moški	-	slovenščina	-	-	-	-	80	313
Gos158	Gos	Gm-gost-01105	moški	-	slovenščina	-	fakulteta ali več	-	-	38	205
Gos159	Gos	Gm-novi-02048	moški	-	slovenščina	-	-	-	-	569	4317
Gos159	Gos	Sm-novi-02049	moški	-	slovenščina	-	-	-	-	363	1786
Gos159	Gos	audience	-	-		-	-	-	-	0	0
Gos159	Gos	Om-gost-06560	moški	-	slovenščina	-	-	-	-	450	4075
Gos159	Gos	all	-	-		-	-	-	-	0	0
Gos159	Gos	Ym-novi-00000	moški	-		-	-	-	-	7	4
Gos159	Gos	Df-gost-06561	ženski	-	slovenščina	-	-	-	-	44	155
Gos159	Gos	Nn-posl-06563	-	-	slovenščina	-	-	-	-	1	1
Gos159	Gos	Hm-gost-06562	moški	-		-	-	-	-	19	146
Gos160	Gos	Um-nast-00021	moški	-	slovenščina	-	-	-	-	217	1267
Gos160	Gos	Bm-nast-00022	moški	-	slovenščina	-	-	-	-	233	1576
Gos160	Gos	Mm-gost-00023	moški	-	slovenščina	-	-	goriška	-	43	333
Gos160	Gos	Xm-drug-00024	moški	-	slovenščina	-	-	-	-	2	4
Gos160	Gos	Xf-drug-00025	ženski	-	slovenščina	-	-	-	-	4	8
Gos160	Gos	audience	-	-		-	-	-	-	0	0
Gos160	Gos	all	-	-		-	-	-	-	0	0
Gos161	Gos	Bm-nast-00022	moški	-	slovenščina	-	-	-	-	148	1139
Gos161	Gos	Um-nast-00021	moški	-	slovenščina	-	-	-	-	154	1584
Gos161	Gos	audience	-	-		-	-	-	-	0	0
Gos161	Gos	Kf-gost-00029	ženski	-	slovenščina	-	-	-	-	24	168
Gos162	Gos	Cf-nast-00511	ženski	30 do 59 let	slovenščina	-	-	-	-	49	613
Gos162	Gos	Dm-nast-00512	moški	30 do 59 let	slovenščina	-	-	-	-	89	1412
Gos162	Gos	Em-nast-00513	moški	18 do 34 let	slovenščina	-	-	-	-	79	1297
Gos162	Gos	Am-nast-00509	moški	18 do 34 let	drugi slovanski jeziki	-	-	tujina	-	90	1258
Gos162	Gos	Gf-nast-00515	ženski	18 do 34 let	slovenščina	-	-	-	-	49	318
Gos162	Gos	Jm-nast-00519	moški	30 do 59 let	slovenščina	-	-	-	-	2	29
Gos162	Gos	Hf-nast-00516	ženski	18 do 34 let	slovenščina	-	-	-	-	46	522
Gos162	Gos	If-nast-00517	ženski	18 do 34 let	slovenščina	-	-	-	-	29	286
Gos162	Gos	audience	-	-		-	-	-	-	0	0
Gos162	Gos	Bf-mode-00510	ženski	18 do 34 let	slovenščina	-	-	-	-	21	196
Gos162	Gos	Yf-nast-00000	ženski	-		-	-	-	-	11	23
Gos162	Gos	all	-	-		-	-	-	-	0	0
Gos162	Gos	Ym-nast-00000	moški	-		-	-	-	-	2	3
Gos162	Gos	Fm-nast-00514	moški	30 do 59 let	slovenščina	-	-	-	-	1	15
Gos163	Gos	Hf-nast-00516	ženski	18 do 34 let	slovenščina	-	-	-	-	23	128
Gos163	Gos	Em-nast-00513	moški	18 do 34 let	slovenščina	-	-	-	-	112	1281
Gos163	Gos	Dm-nast-00512	moški	30 do 59 let	slovenščina	-	-	-	-	45	405
Gos163	Gos	Bf-mode-00510	ženski	18 do 34 let	slovenščina	-	-	-	-	3	45
Gos163	Gos	Am-nast-00509	moški	18 do 34 let	drugi slovanski jeziki	-	-	tujina	-	29	344
Gos163	Gos	If-nast-00517	ženski	18 do 34 let	slovenščina	-	-	-	-	22	148
Gos163	Gos	Cf-nast-00511	ženski	30 do 59 let	slovenščina	-	-	-	-	52	378
Gos163	Gos	Fm-nast-00514	moški	30 do 59 let	slovenščina	-	-	-	-	91	1106
Gos163	Gos	Gf-nast-00515	ženski	18 do 34 let	slovenščina	-	-	-	-	62	443
Gos163	Gos	audience	-	-		-	-	-	-	0	0
Gos163	Gos	all	-	-		-	-	-	-	0	0
Gos164	Gos	Zm-mode-00026	moški	-		-	-	-	-	1068	10155
Gos164	Gos	Yn-posl-00000	-	-		-	-	-	-	42	48
Gos164	Gos	all	-	-		-	-	-	-	0	0
Gos164	Gos	audience	-	-		-	-	-	-	0	0
Gos164	Gos	Sf-novi-09008	ženski	-		-	-	-	-	6	24
Gos164	Gos	Tf-nast-09007	ženski	-		-	-	-	-	270	808
Gos164	Gos	Pm-gost-09014	moški	-		-	-	-	-	32	227
Gos164	Gos	Am-gost-09028	moški	-	slovenščina	-	-	-	-	23	71
Gos164	Gos	Pm-novi-09013	moški	-		-	-	-	-	11	55
Gos164	Gos	Mm-gost-09018	moški	-		-	-	-	-	17	56
Gos164	Gos	Af-gost-06561	ženski	-	slovenščina	-	-	-	-	4	6
Gos164	Gos	Jm-gost-09023	moški	-	slovenščina	-	-	-	-	51	569
Gos164	Gos	Af-gost-09030	ženski	-	slovenščina	-	-	-	-	17	74
Gos164	Gos	Gm-gost-09024	moški	-	slovenščina	-	-	-	-	16	80
Gos164	Gos	Mm-gost-09020	moški	-		-	-	-	-	27	150
Gos164	Gos	Sf-gost-09010	ženski	-		-	-	-	-	23	114
Gos164	Gos	Um-gost-09006	moški	-		-	-	-	-	25	121
Gos164	Gos	Mm-gost-09017	moški	-		-	-	-	-	8	71
Gos164	Gos	Af-gost-02045	ženski	-	slovenščina	-	-	-	-	24	67
Gos164	Gos	Kf-gost-09005	ženski	-		-	-	-	-	28	177
Gos164	Gos	Tm-posl-09032	moški	-		-	-	-	-	16	39
Gos164	Gos	Sf-gost-09009	ženski	-		-	-	-	-	33	110
Gos164	Gos	Bf-gost-09026	ženski	-	slovenščina	-	-	-	-	29	140
Gos164	Gos	Of-gost-09015	ženski	-		-	-	-	-	31	130
Gos164	Gos	Ef-gost-09022	ženski	-		-	-	-	-	15	63
Gos164	Gos	Rf-gost-09011	ženski	-		-	-	-	-	42	195
Gos164	Gos	Mf-gost-09021	ženski	-		-	-	-	-	17	69
Gos164	Gos	Nf-gost-09016	ženski	-		-	-	-	-	6	9
Gos164	Gos	Mm-gost-09019	moški	-		-	-	-	-	27	242
Gos164	Gos	Af-gost-09027	ženski	-	slovenščina	-	-	-	-	14	57
Gos164	Gos	Fm-gost-09025	moški	-	slovenščina	-	-	-	-	33	127
Gos164	Gos	Dm-gost-09012	moški	-		-	-	-	-	13	56
Gos164	Gos	Am-gost-09029	moški	-	slovenščina	-	-	-	-	6	91
